Date,series ,OPEN,HIGH,LOW,PREV. CLOSE ,ltp ,close,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
5-Aug-20,EQ,2260,2300,2253,"2,249.70","2,259.00",2259.5,"2,270.76","2,358.00","1,506.05",3800641,"8,630,352,070.20",140871
4-Aug-20,EQ,2259.95,2269.65,2225.05,"2,254.15","2,249.95",2249.7,"2,248.00","2,358.00","1,506.05",2927953,"6,582,042,650.30",113209
3-Aug-20,EQ,2290.45,2303.85,2230.7,"2,281.40","2,249.00",2254.15,"2,255.66","2,358.00","1,506.05",4012445,"9,050,704,298.70",124563
31-Jul-20,EQ,2303.15,2334.8,2257.45,"2,279.50","2,290.45",2281.4,"2,295.95","2,358.00","1,506.05",4723290,"10,844,452,626.95",183229
30-Jul-20,EQ,2285.9,2358,2272.25,"2,276.05","2,281.00",2279.5,"2,315.35","2,358.00","1,506.05",7098913,"16,436,494,607.90",252271
29-Jul-20,EQ,2292,2342,2246.05,"2,309.75","2,279.00",2276.05,"2,291.87","2,342.00","1,506.05",6090440,"13,958,512,382.70",231420
28-Jul-20,EQ,2215,2320,2215,"2,206.80","2,310.20",2309.75,"2,273.26","2,333.00","1,506.05",8092458,"18,396,258,568.50",261902
27-Jul-20,EQ,2165,2215,2163.5,"2,157.40","2,205.00",2206.8,"2,196.82","2,333.00","1,506.05",4248837,"9,333,922,682.60",185606
24-Jul-20,EQ,2154.5,2163,2125.1,"2,171.20","2,158.80",2157.4,"2,143.70","2,333.00","1,506.05",3665123,"7,856,912,134.45",154927
23-Jul-20,EQ,2190.95,2190.95,2163,"2,190.95","2,174.20",2171.2,"2,175.33","2,333.00","1,506.05",2265791,"4,928,835,981.45",100469
22-Jul-20,EQ,2231,2231,2184.2,"2,225.05","2,190.00",2190.95,"2,199.54","2,333.00","1,506.05",2861698,"6,294,421,979.40",108851
21-Jul-20,EQ,2230,2238.65,2201.15,"2,207.90","2,224.55",2225.05,"2,220.42","2,333.00","1,506.05",2665386,"5,918,277,153.05",128640
20-Jul-20,EQ,2201,2226.9,2190.8,"2,200.75","2,214.00",2207.9,"2,205.50","2,333.00","1,506.05",2952719,"6,512,221,316.75",99805
17-Jul-20,EQ,2237,2243.9,2190.05,"2,234.75","2,207.90",2200.75,"2,204.05","2,333.00","1,506.05",4509143,"9,938,360,278.70",183317
16-Jul-20,EQ,2244,2333,2220.1,"2,233.90","2,233.00",2234.75,"2,275.23","2,333.00","1,506.05",8582120,"19,526,280,238.75",279321
15-Jul-20,EQ,2185,2260,2181.1,"2,171.95","2,231.10",2233.9,"2,228.76","2,302.70","1,506.05",5569322,"12,412,685,911.00",201144
14-Jul-20,EQ,2210,2239,2165,"2,220.00","2,175.00",2171.95,"2,199.60","2,302.70","1,506.05",2976749,"6,547,668,459.85",117480
13-Jul-20,EQ,2220,2244.95,2210,"2,222.35","2,222.25",2220,"2,225.83","2,302.70","1,506.05",2963525,"6,596,301,813.00",100495
10-Jul-20,EQ,2205.25,2249.85,2176,"2,204.35","2,221.10",2222.35,"2,210.93","2,302.70","1,506.05",9610327,"21,247,734,506.45",292369
9-Jul-20,EQ,2229,2244.5,2191.05,"2,218.90","2,212.50",2204.35,"2,209.06","2,302.70","1,506.05",3443998,"7,608,014,933.10",133367
8-Jul-20,EQ,2270,2274.4,2207.6,"2,269.90","2,219.00",2218.9,"2,240.93","2,302.70","1,506.05",2793674,"6,260,425,745.30",130484
7-Jul-20,EQ,2275,2302.7,2232.15,"2,263.20","2,269.90",2269.9,"2,263.92","2,302.70","1,506.05",5630081,"12,746,071,795.85",206374
6-Jul-20,EQ,2205,2269.9,2205,"2,199.65","2,261.00",2263.2,"2,247.63","2,296.20","1,506.05",5190366,"11,666,032,835.75",161168
3-Jul-20,EQ,2163.65,2205,2160.25,"2,157.15","2,195.00",2199.65,"2,188.80","2,296.20","1,506.05",4185215,"9,160,581,121.55",130448
