Date,series,OPEN,HIGH,LOW,PREV. CLOSE ,ltp ,close,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades 
22-Oct-20,EQ,858.9,878,851.55,871.05,866,866.25,866.76,1170,375.25,9607800,"8,327,620,040.70",168926
21-Oct-20,EQ,881,891.65,860,879.65,866,871.05,874.89,1170,375.25,11162084,"9,765,638,802.00",155501
20-Oct-20,EQ,846.95,886,843.6,844.75,881,879.65,875.71,1170,375.25,21564064,"18,883,832,254.25",291297
19-Oct-20,EQ,839.8,861.7,833,827.15,846.95,844.75,848.3,1170,375.25,15671737,"13,294,274,079.85",258268
16-Oct-20,EQ,859,877,820.6,860,830.05,827.15,836.13,1170,375.25,28983265,"24,233,758,849.90",413675
15-Oct-20,EQ,899.95,903.7,833.45,890.45,863.45,860,864,1170,375.25,15648849,"13,520,650,712.00",233161
14-Oct-20,EQ,904,910.7,882,900.4,887,890.45,893.4,1170,375.25,15441223,"13,795,233,299.15",191846
13-Oct-20,EQ,866.3,906.6,863.3,865.8,900.9,900.4,892.77,1170,375.25,18948688,"16,916,814,839.50",230425
12-Oct-20,EQ,860.8,871.95,857.15,855.75,866.2,865.8,864.97,1170,375.25,8717565,"7,540,451,283.15",117629
9-Oct-20,EQ,852.9,862.5,849.3,849.55,857,855.75,856.14,1170,375.25,7286954,"6,238,655,498.20",116290
8-Oct-20,EQ,857.5,879,844.5,828.05,849.5,849.55,862.06,1170,375.25,25860578,"22,293,263,288.10",347607
7-Oct-20,EQ,830,830.6,823,829.15,829.9,828.05,826.72,1170,375.25,6980002,"5,770,534,151.20",118532
6-Oct-20,EQ,830,834.5,822.7,824.2,828,829.15,828.17,1170,375.25,7848520,"6,499,912,047.05",121003
5-Oct-20,EQ,828.8,839.2,815.1,812.95,823.3,824.2,826.77,1170,375.25,11890211,"9,830,483,480.50",174768
1-Oct-20,EQ,819.9,820.95,811.2,811.6,813.7,812.95,815.73,1170,375.25,4321350,"3,525,035,142.45",85705
30-Sep-20,EQ,818,820.5,807.1,812.75,810,811.6,812.95,1170,375.25,9470277,"7,698,857,123.65",173273
29-Sep-20,EQ,837.4,841.1,810.2,835.25,815.35,812.75,825.53,1170,375.25,10554255,"8,712,807,901.35",173071
28-Sep-20,EQ,838.4,844.75,820.8,827.7,834,835.25,835.22,1170,375.25,11146342,"9,309,666,828.50",180648
25-Sep-20,EQ,795.25,836,792.6,788.3,830.1,827.7,821.94,1170,375.25,19813372,"16,285,368,271.70",337042
24-Sep-20,EQ,811,811.45,784,814.1,788,788.3,797.32,1170,375.25,10553632,"8,414,580,211.60",165353
23-Sep-20,EQ,832,844.8,810.15,821,815,814.1,827.51,1170,375.25,18070371,"14,953,462,393.55",280008
22-Sep-20,EQ,813.95,831.5,790.55,802.6,825.8,821,815.42,1170,375.25,21882919,"17,843,764,685.35",399486
21-Sep-20,EQ,823,849.9,793.45,810.6,801.15,802.6,830.79,1170,375.25,24911675,"20,696,285,172.90",403669
18-Sep-20,EQ,808.3,824,804,808.3,810,810.6,814.69,1170,375.25,8847758,"7,208,201,598.45",134982
